	Chrom	Start	End	Strand	Site Selection Category	Cluster ID	Site Delta	Site Std	Intercept	r Age	r Sex	r CT-PC1	r CT-PC2	r Age / Std	r Sex / Std	r CT-PC1 / Std	r CT-PC2 / Std
cg19460836	chr17	79047871	79047872	-	Cell Type PC1	9	0.7065052150399349	0.1259615584355813	0.8750866183402545	-0.022765473379702764	-0.018445873793146966	-0.731403814494747	0.005778146965542949	-0.18073350046193165	-0.1464405015485774	-5.806563713395134	0.04587230451342807
cg19761273	chr17	80232095	80232096	+	Age	6	0.334175631903986	0.04891888226098171	0.3372619522084038	-0.18736858508540033	-0.009127145317001997	0.062114046096736965	-0.023716026648875198	-3.830189416139783	-0.18657714353138272	1.269735595456969	-0.48480311799338444
cg20508508	chr17	48473756	48473757	+	Mixed	3	0.2759070516385143	0.05111423921662541	0.3163041484687795	-0.11182320205592149	-0.01758528791521083	-0.15107995289549397	-0.14035245258648638	-2.1877113651639735	-0.3440389250573261	-2.9557312250155476	-2.7458581940672877
cg21374048	chr17	56013559	56013560	-	Cell Type PC2	5	0.212927411341576	0.0356974867586366	0.35066475136363906	-0.04071472093752907	-0.007628645426513342	-0.07585362601917367	-0.18338735412758414	-1.1405486669920428	-0.2137025913923108	-2.1249010198406126	-5.137262333551133
cg21513437	chr17	39678106	39678107	-	Mixed	3	0.2028529691481487	0.03338793675738979	0.25691883921233777	-0.07965647772863549	-0.010844455995549923	-0.07331457736398629	-0.11414383751627659	-2.3857861690421776	-0.32480162144639585	-2.195840308933121	-3.4187149192743393
cg21519701	chr17	62252523	62252524	-	Cell Type PC1	9	0.7495354888730553	0.09272764769202965	0.6453750429830996	-0.029568500075315463	-0.01719345624610044	-0.5385474380263231	0.00017155694336845606	-0.3188746917588098	-0.1854188763981586	-5.807841042349806	0.0018501164176863093
cg21922223	chr17	75539117	75539118	+	Age	6	0.216905825226145	0.033454376006303944	0.22748723137639	-0.11557601232338101	-0.011736906448277955	-0.008728703571761342	-0.05587232579903911	-3.454735258000405	-0.3508332197278563	-0.260913656560701	-1.6701051542109429
cg22156456	chr17	39844238	39844239	-	Age	6	0.43186665770058175	0.05248756859146596	0.3077675766784747	-0.19565473304591813	-0.01877438620326055	0.05147633387887296	-0.047082145704329226	-3.7276394829561594	-0.35769205370113316	0.9807338244134742	-0.8970151784090146
cg22640868	chr17	26661373	26661374	+	Mixed	3	0.2966240951230885	0.04946334089753571	0.37072269747996267	-0.0894622092821048	-0.010682943509969428	-0.18934318990538657	-0.13732571996923276	-1.8086568286486662	-0.21597699055749908	-3.8279498810566546	-2.7763130730232257
cg23570245	chr17	42426010	42426011	-	Cell Type PC2	5	0.35318304081241403	0.05282887153586035	0.466954307557067	-0.06236407002447319	-0.007900160027493247	-0.15652459256508996	-0.26186674961738615	-1.180492185643987	-0.1495424717170156	-2.9628607996830056	-4.9568870582372835
cg23691006	chr17	1510665	1510666	+	Mixed	3	0.3566140688679526	0.06070997561002003	0.4260757630480049	-0.11748275836060214	-0.011932645229999983	-0.16779219211836505	-0.25722358277123425	-1.935147513734331	-0.1965516393327381	-2.7638323098036524	-4.236924495301233
cg23950157	chr17	48275918	48275919	+	Age	6	0.2646329548375428	0.04750826522448517	0.2604461753010905	-0.1731933829351226	-0.013422189768501954	0.07781941076459117	-0.041080445065545826	-3.645542141283258	-0.2825232557972739	1.6380183615815131	-0.8647010130012804
cg24212517	chr17	42428167	42428168	-	Age	6	0.2347574865310004	0.03637632108673512	0.20743037800174766	-0.12175926786152515	-0.011827331757117601	0.05198820300381173	-0.07231782093242956	-3.3472122585240074	-0.3251382053978658	1.4291770429409805	-1.9880465855795613
cg25627098	chr17	7328733	7328734	-	Mixed	3	0.34915003873311207	0.05053132337562977	0.41177361874695967	-0.08267082364697555	-0.012917233979833936	-0.18236973629436795	-0.16651334201602733	-1.6360312401168182	-0.2556282542575098	-3.6090433440403653	-3.295249973530939
cg26101277	chr17	32690411	32690412	-	Mixed	3	0.31042933931419814	0.05442806913502608	0.3530001908616124	-0.12357964732538593	-0.015973209292404644	-0.15342633756304366	-0.14908058879685632	-2.2705131614867216	-0.29347374518794767	-2.818882609677389	-2.739038719654277
cg27236973	chr17	39781996	39781997	+	Mixed	3	0.4839113914597005	0.07815645764794395	0.5340627231167857	-0.19084073368100782	-0.01788448920728622	-0.25273854542167973	-0.18490321870802934	-2.4417781898541335	-0.2288293219204863	-3.2337512859160205	-2.3658085879598914
cg07283015	chr18	22039856	22039857	-	Cell Type PC1	9	0.7151086043062876	0.10105936067607996	0.7620872323797155	-0.01960827902352307	-0.008228692667021309	-0.5976761738356282	0.007441312116319987	-0.1940273408850509	-0.08142434913472575	-5.9141099828577675	0.07363308125579003
cg12709880	chr18	21163171	21163172	+	Cell Type PC1	9	0.683229129141544	0.10855381340669193	0.8142332028636702	0.011392754405624405	-0.005614800792871966	-0.641285330373831	-0.00987781589454377	0.10495029191597322	-0.051723662363074886	-5.907533878807966	-0.09099464666005774
cg16547027	chr18	24127587	24127588	-	Age	7	0.33729984930256796	0.040939800731095044	0.27511625275220875	0.13357493759078198	-0.020691240178120775	0.011417350375271858	0.05385096210458051	3.2627158707523383	-0.5054064701982083	0.27888143496995643	1.3153694239571383
cg16762684	chr18	74820492	74820493	+	Age	4	0.3657575331495435	0.0480567613666062	0.19532771110803165	-0.1546325834863409	-0.0079303830216476	-0.06093493152842184	-0.06496826546383368	-3.217707125678102	-0.1650211707183057	-1.2679783197118326	-1.3519068621419625
cg18934187	chr18	51882188	51882189	-	Cell Type PC1	9	0.6332454982900799	0.10265973391287513	0.8535753153459167	0.013385715408981829	-0.00757946466737458	-0.6059449952073125	0.020035997367157166	0.1303891496576639	-0.07383094012114907	-5.902460216013842	0.19516899765356144
cg00863306	chr19	13991469	13991470	+	Age	6	0.2627021048571083	0.03747136932964724	0.21119248001545923	-0.12748950675568144	-0.01059319713057022	-0.016939871473519722	-0.04568603136205779	-3.402317797199157	-0.28270109473124894	-0.4520750582796809	-1.2192250291187285
cg01406381	chr19	47288262	47288263	+	Mixed	3	0.2583632536655362	0.04675470302859695	0.26746019571203566	-0.11014495257469256	-0.0073000834863830855	-0.12561830771284674	-0.15055597799075757	-2.3558047734219105	-0.15613581123417844	-2.6867523388184886	-3.2201247839959932
cg04264075	chr19	51876469	51876470	+	Cell Type PC2	5	0.271522616217418	0.044354339146891235	0.42527770587821434	-0.028996144892149963	-0.012744822527312516	-0.10614902484109831	-0.267582932381542	-0.6537386296326384	-0.2873410532643635	-2.393204968955968	-6.032846786317111
cg05492306	chr19	45927593	45927594	+	Cell Type PC2	5	0.3226086284985905	0.053046084676620545	0.43596500478830047	-0.12244029695240861	-0.007771408093642157	-0.06697240239833425	-0.2356008666749387	-2.3081872620539094	-0.14650295381870693	-1.2625324339508053	-4.44143744276714
cg05923226	chr19	15121515	15121516	+	Age	7	0.625144192709159	0.0804291892904927	0.38961290940506554	0.2826333443689124	0.013505688702625737	0.006073481612022209	0.11116713440187834	3.514064319958546	0.1679202391789147	0.07551340086353622	1.3821740015352746
cg06442294	chr19	18404193	18404194	-	Mixed	3	0.2849729926201276	0.05173758726932221	0.3580532981732826	-0.11229848898341876	-0.013623614099276482	-0.14045614714852328	-0.1724067356314824	-2.1705397354315	-0.2633214036123907	-2.7147796130765207	-3.3323304145207198
cg11313468	chr19	41782182	41782183	-	Cell Type PC1	9	0.6086767148363162	0.08601442362099664	0.6933165513225756	-0.03460482811581513	-0.019543069976146132	-0.5004628429027119	-0.009738022206908115	-0.4023142475300839	-0.22720689337242217	-5.8183595475555325	-0.11321382852969562
cg12580096	chr19	14017657	14017658	+	Age	6	0.3027261574935316	0.03888749879380778	0.22773624095258524	-0.13249359614571377	-0.019627966969970247	0.0423341787221908	-0.0544024456997092	-3.40709997442189	-0.5047371926398025	1.0886320806246312	-1.3989700388848851
cg15361750	chr19	47839131	47839132	+	Mixed	3	0.6047623763983496	0.09794770674609103	0.6200687338258923	-0.20015784578437512	-0.011406029808250784	-0.2838552988931574	-0.36914658762790337	-2.043517428164424	-0.11645019763268714	-2.8980290434873885	-3.7688129706276716
cg15647311	chr19	12897518	12897519	-	Mixed	3	0.22739397985644888	0.03584036599410419	0.35021425448712895	-0.05875737903509924	-0.015016540143920898	-0.10180706835943247	-0.12637613468766118	-1.6394190574048533	-0.418984006647453	-2.8405699979788137	-3.5260838214780037
cg15845821	chr19	16830612	16830613	-	Age	6	0.5712934508482109	0.07071055576119864	0.5811796720218001	-0.24773524704699362	-0.007072270274544188	0.03443099269713513	-0.0451766344489713	-3.5035115249784905	-0.10001717845958426	0.4869286109617685	-0.6388951969425942
cg17110586	chr19	36454622	36454623	+	Age	7	0.524914002080046	0.055150660638719644	0.16296558136702302	0.20435169855103438	-0.02733046987237258	0.03757277680975288	0.06415385663986861	3.7053354607970936	-0.495560153873926	0.6812751900812979	1.1632472919975883
cg17471102	chr19	5851254	5851255	+	Age	6	0.48049130280517294	0.0633615199994471	0.7000089069131238	-0.22069004900655065	-0.011362593861989012	-0.047370220227813106	-0.017647870806999044	-3.483029589701706	-0.1793295656746897	-0.7476181162987641	-0.2785266326810506
cg20222376	chr19	15530605	15530606	-	Age	4	0.4837539453795559	0.06786895144312469	0.3500670046621852	-0.2319744563824281	-0.014471552375580163	-0.09359707113131188	-0.055569643099894137	-3.417976135624057	-0.21322787619177475	-1.3790852686113442	-0.8187785713245095
cg21126943	chr19	42259394	42259395	+	Mixed	3	0.3937969334817916	0.051475745367866296	0.5087985162057805	-0.06110896286128488	-0.019586643305672446	-0.2389624946413294	-0.13042193823131926	-1.1871409034405573	-0.38050237380145635	-4.642234763840867	-2.5336580810879346
cg21766592	chr19	47288065	47288066	-	Mixed	3	0.25615942641839257	0.047083690885233065	0.2783063803904689	-0.09600492635962891	-0.01563731765077761	-0.12014512599857217	-0.16386197269910593	-2.039027199325597	-0.33211749879366337	-2.551735510527988	-3.4802278584854576
cg21911021	chr19	58095010	58095011	+	Age	7	0.40985020323550325	0.060463786296135025	0.07163959931241823	0.20532629251058918	-0.018937891293883236	-0.021321180930374516	0.09437685611046213	3.3958556863269753	-0.3132104761208741	-0.3526272871161132	1.5608823378713037
cg22540135	chr19	51898903	51898904	-	Mixed	3	0.3338778334936302	0.0527842572491258	0.32952023734154123	-0.10394890202751983	-0.007284140380926091	-0.15018987056270838	-0.2084461504501728	-1.9693163728138168	-0.13799834951825016	-2.8453534896561568	-3.949021191420195
cg24866700	chr19	2235102	2235103	+	Mixed	3	0.3517666345274737	0.052075019796650565	0.45165685602887423	-0.09195080572954481	-0.01777063646735766	-0.17598328420525441	-0.15890769081613676	-1.7657373168288077	-0.3412506905758422	-3.3794184791951545	-3.051514746161606
cg25533247	chr19	15530629	15530630	+	Age	4	0.5064619116596115	0.07471212218115876	0.3927908893238692	-0.2719307177848144	-0.018182250512055298	-0.06504983868298671	-0.0697693217860805	-3.6397134741461157	-0.24336412862115941	-0.8706731489336715	-0.933842056004069
cg25607249	chr19	47288038	47288039	-	Mixed	3	0.2872632625308263	0.050208264810937694	0.3097281949413405	-0.12010422937869858	-0.010550054410149834	-0.12781181616631326	-0.17811699467727166	-2.3921206962829413	-0.21012585178708548	-2.545633007784605	-3.5475632417886205
cg26608718	chr19	15530736	15530737	-	Age	6	0.6711267617608695	0.09266561375117881	0.5305079691679864	-0.28891514584743905	-0.012019980026240024	-0.031178852037873777	-0.15584090947658227	-3.1178247696413033	-0.12971348852785336	-0.33646625512667205	-1.6817555419752432
cg26836479	chr19	42706352	42706353	-	Mixed	3	0.1998583166990157	0.03481036285348939	0.2318331497966224	-0.059125657112655966	-0.011147178059319862	-0.10366121798409247	-0.12487892486328563	-1.6985073485589712	-0.32022585073980264	-2.977883868099395	-3.587406583174061
cg27067618	chr19	15751948	15751949	+	Mixed	3	0.3697364496328283	0.062481297261847236	0.465832777159412	-0.10614974597319647	-0.017390202388920556	-0.19660163937585462	-0.2252325910749391	-1.6989043221740912	-0.2783265257128309	-3.146567820958239	-3.6048001713381868
cg27073066	chr19	2169159	2169160	-	Mixed	3	0.36744430459119237	0.05899569733563179	0.448974754474717	-0.09277048298987782	-0.012150836421834593	-0.1911573513468206	-0.23307200665461536	-1.5724957442590815	-0.2059614000781684	-3.2401914034392942	-3.9506611020910203
cg27340480	chr19	44170525	44170526	-	Cell Type PC1	9	0.681407196616207	0.0867968670981147	0.6298787173285049	-0.007538492359916279	-0.015093765127249581	-0.5033821272947633	-0.036613365333754075	-0.08685212510487053	-0.17389757985374832	-5.799542588625266	-0.4218281898627347
cg00103778	chr20	30196040	30196041	+	Age	6	0.3424796755570203	0.05991863451480849	0.3608820912552899	-0.1847791552221271	-0.022775789297267895	0.09239220718710975	-0.1260434343594558	-3.0838345486070806	-0.38011195484835375	1.5419611600841074	-2.103576548098822
cg00260802	chr20	21372202	21372203	+	Age	7	0.3025971538423584	0.03698215984979493	0.16770421875150088	0.11924255595740574	-0.0191564854714769	0.00994712145386487	0.07346647490061392	3.2243264439317745	-0.5179926091196949	0.26897080901347165	1.9865382443589568
cg00516092	chr20	31177274	31177275	-	Cell Type PC2	2	0.23593664852569998	0.03494833909518647	0.434826516215597	-0.018913057569362547	-0.011563863579612477	0.046981316705068735	-0.19407844114626582	-0.5411718570616563	-0.33088449634521255	1.344307567152443	-5.553295125632931
cg00719439	chr20	30409324	30409325	+	Mixed	3	0.3187228570609577	0.04437476830416928	0.3486015020385273	-0.09685679950078949	-0.013595440794955976	-0.1147972033336036	-0.15421363040959019	-2.182699836016703	-0.30637773028504134	-2.5869927375557182	-3.4752548870232833
cg06119477	chr20	418892	418893	-	Cell Type PC2	5	0.24040271324057638	0.04256653716603474	0.32694039362222505	-0.05254875571875751	-0.01097361440516198	-0.12149679009015024	-0.22734557277370132	-1.2345085886076705	-0.25779908669475216	-2.8542793983039	-5.34094591455534
cg07547549	chr20	44658224	44658225	-	Age	7	0.652040820525856	0.08421876771923702	0.19878558872060065	0.3136207020011621	-0.02076536629093695	-0.06333953143809626	0.16329115820914225	3.7238813924075704	-0.24656459425009827	-0.7520833319391874	1.9388927507644325
cg07668993	chr20	43883306	43883307	-	Mixed	3	0.2831164834927531	0.05228131400570462	0.3326220469664077	-0.11321080906659652	-0.016553156646760825	-0.15936181306446323	-0.17205788816891593	-2.165416291071866	-0.31661707364422104	-3.04816005670926	-3.291001602410797
cg09971811	chr20	24930098	24930099	+	Mixed	3	0.5115763129652786	0.07361285608855439	0.614043800850893	-0.11308434076321162	-0.014067730588326222	-0.2154091211755233	-0.32838756625924004	-1.5362036846821165	-0.19110426270382852	-2.9262432219229697	-4.461008357890613
cg10206397	chr20	2085343	2085344	+	Cell Type PC1	9	0.6461499081849891	0.09814518699225157	0.7838543408334882	0.010916067326027939	-0.019514243554660277	-0.5700596898443019	0.011181454966422075	0.11122366425252975	-0.1988303670581513	-5.808330569376849	0.11392769537751082
cg10309886	chr20	57407746	57407747	-	Mixed	3	0.2746886448867558	0.04279606489006347	0.35473922676407454	-0.07839104935558572	-0.01188644918826351	-0.13344789287800424	-0.15387265573170544	-1.831734986778815	-0.2777463119283975	-3.1182281179545694	-3.595486083287814
cg11436113	chr20	19191144	19191145	-	Age	6	0.452015252976925	0.0698531666497397	0.7518682830163564	-0.23897124793254498	-0.007217160722771149	0.034075517989895096	-0.1148887511932114	-3.4210510331020973	-0.10331902000892386	0.4878163671628203	-1.6447178661103623
cg12831034	chr20	57582970	57582971	-	Mixed	3	0.248139383584612	0.045440838609896436	0.32738927640374604	-0.0639087474254008	-0.01547333769867179	-0.15551720725823803	-0.16747597429281413	-1.406416549088121	-0.3405161122026893	-3.4224105895873227	-3.68558282408855
cg21341487	chr20	60760918	60760919	+	Cell Type PC1	9	0.56120099763005	0.062005842885236494	0.5707023241879794	-0.005332512466467913	-0.01678673098042638	-0.35825293316058365	-0.011008291482647502	-0.08600016092576297	-0.2707282120411797	-5.777728621859976	-0.17753635738848347
cg27404606	chr20	3747578	3747579	-	Mixed	4	0.21339518226689572	0.03150212115468634	0.23322959222966927	-0.0804520707338157	-0.013272594166695878	-0.08371772851117015	-0.06999002623464305	-2.553862018965902	-0.4213238245616172	-2.657526713838953	-2.221755985603882
cg00168694	chr21	40193055	40193056	-	Cell Type PC1	9	0.6527992539663766	0.09610393707554797	0.6819622009200675	-0.03190361868689764	-0.015532703481194232	-0.5618680683758072	-0.00416396827213894	-0.3319699448090038	-0.16162400785915634	-5.84646254329954	-0.04332775949507267
cg05156137	chr21	35898974	35898975	-	Age	6	0.7548412534677489	0.09613806202890038	0.43476206809990603	-0.3170469098935115	-0.015164595187814878	0.14756257051758925	-0.08894432078807822	-3.297829217716111	-0.1577376833668251	1.5349026951804998	-0.9251728078452464
